Case ID,Date Filed,#,Docket Text,standard_clean,keep_allcaps_clean,,,,,,,
 1:17-cv-04646-DAB,2017-08-28,26,"FILING ERROR - DEFICIENT DOCKET ENTRY - MOTION to Dismiss Plaintiff's First Amended Complaint [Dkt. 10]. Document filed by ACB Associates, L.P., Company ABC, The New York Observer, L.P., The New York Observer, LLC. Responses due by 9/18/2017 (Attachments: # 1 Memorandum of Law, # 2 Declaration of Robert Garson, # 3 Exhibit A to Decl. Robert Garson, # 4 Exhibit B to Decl. Robert Garson, # 5 Exhibit C to Decl. Robert Garson, # 6 Exhibit D to Decl. Robert Garson)(Han, Chris) Modified on 11/6/2017 (ldi). (Entered: 08/28/2017)","['file', 'error', 'deficient', 'docket', 'entry', 'motion', 'dismiss', 'plaintiffs', 'first', 'amend', 'complaint', 'dkt', '10', 'document', 'file', 'acb', 'associate', 'lp', 'company', 'abc', 'new', 'york', 'observer', 'lp', 'new', 'york', 'observer', 'llc', 'responses', 'due', '9182017', 'attachments', '1', 'memorandum', 'law', '2', 'declaration', 'robert', 'garson', '3', 'exhibit', 'decl', 'robert', 'garson', '4', 'exhibit', 'b', 'decl', 'robert', 'garson', '5', 'exhibit', 'c', 'decl', 'robert', 'garson', '6', 'exhibit', 'decl', 'robert', 'garsonhan', 'chris', 'modify', '1162017', 'ldi', 'enter', '08282017']","['FILINGERROR', 'DEFICIENTDOCKETENTRY', 'MOTION', 'dismiss', 'plaintiffs', 'first', 'amend', 'complaint', 'dkt', '10', 'document', 'file', 'ACB', 'associate', 'LP', 'company', 'ABC', 'new', 'york', 'observer', 'LP', 'new', 'york', 'observer', 'LLC', 'responses', 'due', '9182017', 'attachments', '1', 'memorandum', 'law', '2', 'declaration', 'robert', 'garson', '3', 'exhibit', 'A', 'decl', 'robert', 'garson', '4', 'exhibit', 'B', 'decl', 'robert', 'garson', '5', 'exhibit', 'C', 'decl', 'robert', 'garson', '6', 'exhibit', 'D', 'decl', 'robert', 'garsonhan', 'chris', 'modify', '1162017', 'ldi', 'enter', '08282017']",,,,,,,
 1:17-cv-04646-DAB,2017-09-11,27,"MEMORANDUM OF LAW in Opposition re: 26 MOTION to Dismiss Plaintiff's First Amended Complaint [Dkt. 10]. . Document filed by Larry Philpot. (Weiss, Richard) (Entered: 09/11/2017)","['memorandum', 'law', 'opposition', 're', '26', 'motion', 'dismiss', 'plaintiffs', 'first', 'amend', 'complaint', 'dkt', '10', 'document', 'file', 'larry', 'philpot', 'weiss', 'richard', 'enter', '09112017']","['MEMORANDUMOFLAW', 'opposition', 're', '26', 'MOTION', 'dismiss', 'plaintiffs', 'first', 'amend', 'complaint', 'dkt', '10', 'document', 'file', 'larry', 'philpot', 'weiss', 'richard', 'enter', '09112017']",,,,,,,
 1:17-cv-04646-DAB,2017-09-19,28,"REPLY MEMORANDUM OF LAW in Opposition re: 26 MOTION to Dismiss Plaintiff's First Amended Complaint [Dkt. 10]. to Plaintiff's Opposition to Motion to Dismiss First Amended Complaint. Document filed by ACB Associates, L.P., Company ABC, The New York Observer, L.P., The New York Observer, LLC. (Han, Chris) (Entered: 09/19/2017)","['reply', 'memorandum', 'law', 'opposition', 're', '26', 'motion', 'dismiss', 'plaintiffs', 'first', 'amend', 'complaint', 'dkt', '10', 'plaintiffs', 'opposition', 'motion', 'dismiss', 'first', 'amend', 'complaint', 'document', 'file', 'acb', 'associate', 'lp', 'company', 'abc', 'new', 'york', 'observer', 'lp', 'new', 'york', 'observer', 'llc', 'han', 'chris', 'enter', '09192017']","['REPLYMEMORANDUMOFLAW', 'opposition', 're', '26', 'MOTION', 'dismiss', 'plaintiffs', 'first', 'amend', 'complaint', 'dkt', '10', 'plaintiffs', 'opposition', 'motion', 'dismiss', 'first', 'amend', 'complaint', 'document', 'file', 'ACB', 'associate', 'LP', 'company', 'ABC', 'new', 'york', 'observer', 'LP', 'new', 'york', 'observer', 'LLC', 'han', 'chris', 'enter', '09192017']",,,,,,,
 1:17-cv-04646-DAB,2017-11-06,,"***NOTICE TO ATTORNEY TO RE-FILE DOCUMENT - DEFICIENT DOCKET ENTRY ERROR. Notice to Attorney Chris Han to RE-FILE Document 26 MOTION to Dismiss Plaintiff's First Amended Complaint [Dkt. 10]. ERROR(S): Supporting documents must be filed separately, each receiving their own document number. Declaration in Support of Motion and Memorandum of Law in Support of Motion are both found under the event list Replies, Opposition and Supporting Documents. (ldi) (Entered: 11/06/2017)","['notice', 'attorney', 'refile', 'document', 'deficient', 'docket', 'entry', 'error', 'notice', 'attorney', 'chris', 'han', 'refile', 'document', '26', 'motion', 'dismiss', 'plaintiffs', 'first', 'amend', 'complaint', 'dkt', '10', 'errors', 'support', 'document', 'must', 'file', 'separately', 'receive', 'document', 'number', 'declaration', 'support', 'motion', 'memorandum', 'law', 'support', 'motion', 'find', 'event', 'list', 'reply', 'opposition', 'support', 'document', 'ldi', 'enter', '11062017']","['NOTICETOATTORNEYTOREFILEDOCUMENT', 'DEFICIENTDOCKETENTRYERROR', 'notice', 'attorney', 'chris', 'han', 'REFILE', 'document', '26', 'MOTION', 'dismiss', 'plaintiffs', 'first', 'amend', 'complaint', 'dkt', '10', 'ERRORS', 'support', 'document', 'must', 'file', 'separately', 'receive', 'document', 'number', 'declaration', 'support', 'motion', 'memorandum', 'law', 'support', 'motion', 'find', 'event', 'list', 'reply', 'opposition', 'support', 'document', 'ldi', 'enter', '11062017']",,,,,,,
 1:17-cv-04646-DAB,2017-11-07,29,"MOTION to Dismiss First Amended Complaint. Document filed by ACB Associates, L.P., Company ABC, The New York Observer, L.P., The New York Observer, LLC.(Garson, Robert) (Entered: 11/07/2017)","['motion', 'dismiss', 'first', 'amend', 'complaint', 'document', 'file', 'acb', 'associate', 'lp', 'company', 'abc', 'new', 'york', 'observer', 'lp', 'new', 'york', 'observer', 'llcgarson', 'robert', 'enter', '11072017']","['MOTION', 'dismiss', 'first', 'amend', 'complaint', 'document', 'file', 'ACB', 'associate', 'LP', 'company', 'ABC', 'new', 'york', 'observer', 'LP', 'new', 'york', 'observer', 'llcgarson', 'robert', 'enter', '11072017']",,,,,,,
 1:17-cv-04646-DAB,2017-11-07,30,"MEMORANDUM OF LAW in Support re: 29 MOTION to Dismiss First Amended Complaint. . Document filed by ACB Associates, L.P., Company ABC, The New York Observer, L.P., The New York Observer, LLC. (Garson, Robert) (Entered: 11/07/2017)","['memorandum', 'law', 'support', 're', '29', 'motion', 'dismiss', 'first', 'amend', 'complaint', 'document', 'file', 'acb', 'associate', 'lp', 'company', 'abc', 'new', 'york', 'observer', 'lp', 'new', 'york', 'observer', 'llc', 'garson', 'robert', 'enter', '11072017']","['MEMORANDUMOFLAW', 'support', 're', '29', 'MOTION', 'dismiss', 'first', 'amend', 'complaint', 'document', 'file', 'ACB', 'associate', 'LP', 'company', 'ABC', 'new', 'york', 'observer', 'LP', 'new', 'york', 'observer', 'LLC', 'garson', 'robert', 'enter', '11072017']",,,,,,,
 1:17-cv-04646-DAB,2017-11-07,31,"DECLARATION of Robert Garson in Support re: 29 MOTION to Dismiss First Amended Complaint.. Document filed by ACB Associates, L.P., Company ABC, The New York Observer, L.P., The New York Observer, LLC. (Attachments: # 1 Exhibit Exhibit A, # 2 Exhibit Exhibit B, # 3 Exhibit Exhibit C, # 4 Exhibit Exhibit D)(Garson, Robert) (Entered: 11/07/2017)","['declaration', 'robert', 'garson', 'support', 're', '29', 'motion', 'dismiss', 'first', 'amend', 'complaint', 'document', 'file', 'acb', 'associate', 'lp', 'company', 'abc', 'new', 'york', 'observer', 'lp', 'new', 'york', 'observer', 'llc', 'attachments', '1', 'exhibit', 'exhibit', 'a', '2', 'exhibit', 'exhibit', 'b', '3', 'exhibit', 'exhibit', 'c', '4', 'exhibit', 'exhibit', 'dgarson', 'robert', 'enter', '11072017']","['DECLARATION', 'robert', 'garson', 'support', 're', '29', 'MOTION', 'dismiss', 'first', 'amend', 'complaint', 'document', 'file', 'ACB', 'associate', 'LP', 'company', 'ABC', 'new', 'york', 'observer', 'LP', 'new', 'york', 'observer', 'LLC', 'attachments', '1', 'exhibit', 'exhibit', 'A', '2', 'exhibit', 'exhibit', 'B', '3', 'exhibit', 'exhibit', 'C', '4', 'exhibit', 'exhibit', 'dgarson', 'robert', 'enter', '11072017']",,,,,,,
 1:17-cv-04646-DAB,2018-01-11,32,"NOTICE of Termination of Counsel. Document filed by ACB Associates, L.P., Company ABC, The New York Observer, L.P., The New York Observer, LLC. (Han, Chris) (Entered: 01/11/2018)","['notice', 'termination', 'counsel', 'document', 'file', 'acb', 'associate', 'lp', 'company', 'abc', 'new', 'york', 'observer', 'lp', 'new', 'york', 'observer', 'llc', 'han', 'chris', 'enter', '01112018']","['NOTICE', 'termination', 'counsel', 'document', 'file', 'ACB', 'associate', 'LP', 'company', 'ABC', 'new', 'york', 'observer', 'LP', 'new', 'york', 'observer', 'LLC', 'han', 'chris', 'enter', '01112018']",,,,,,,
 1:17-cv-04646-DAB,2018-03-05,33,"MEMO ENDORSEMENT on re: 32 Notice of Termination of Chris Han filed by Company ABC, The New York Observer, L.P., ACB Associates, L.P., The New York Observer, LLC. ENDORSEMENT: SO ORDERED. Attorney Chris Han terminated. (Signed by Judge Deborah A. Batts on 3/5/2018) (mro) (Entered: 03/05/2018)","['memo', 'endorsement', 're', '32', 'notice', 'termination', 'chris', 'han', 'file', 'company', 'abc', 'new', 'york', 'observer', 'lp', 'acb', 'associate', 'lp', 'new', 'york', 'observer', 'llc', 'endorsement', 'order', 'attorney', 'chris', 'han', 'terminate', 'sign', 'judge', 'deborah', 'a', 'batts', '352018', 'mro', 'enter', '03052018']","['MEMOENDORSEMENT', 're', '32', 'notice', 'termination', 'chris', 'han', 'file', 'company', 'ABC', 'new', 'york', 'observer', 'LPACB', 'associate', 'LP', 'new', 'york', 'observer', 'LLCENDORSEMENTSOORDERED', 'attorney', 'chris', 'han', 'terminate', 'sign', 'judge', 'deborah', 'A', 'batts', '352018', 'mro', 'enter', '03052018']",,,,,,,
 1:17-cv-04646-DAB,2018-03-23,34,"MEMORANDUM & ORDER granting in part and denying in part 29 Motion to Dismiss. For the foregoing reasons, Defendant's Motions to Dismiss is GRANTED in part and DENIED in part. Defendant NYO is to answer the Amended Complaint within 30 days of the date of this Memorandum & Order. (Signed by Judge Deborah A. Batts on 3/23/2018) (kgo) (Entered: 03/23/2018)","['memorandum', 'order', 'grant', 'part', 'deny', 'part', '29', 'motion', 'dismiss', 'forego', 'reason', 'defendants', 'motion', 'dismiss', 'grant', 'part', 'deny', 'part', 'defendant', 'nyo', 'answer', 'amend', 'complaint', 'within', '30', 'days', 'date', 'memorandum', 'order', 'sign', 'judge', 'deborah', 'a', 'batts', '3232018', 'kgo', 'enter', '03232018']","['MEMORANDUM', 'ORDER', 'grant', 'part', 'deny', 'part', '29', 'motion', 'dismiss', 'forego', 'reason', 'defendants', 'motion', 'dismiss', 'GRANTED', 'part', 'DENIED', 'part', 'defendant', 'NYO', 'answer', 'amend', 'complaint', 'within', '30', 'days', 'date', 'memorandum', 'order', 'sign', 'judge', 'deborah', 'A', 'batts', '3232018', 'kgo', 'enter', '03232018']",,,,,,,
 1:17-cv-04646-DAB,2018-03-27,35,"MOTION for Dunnegan & Scileppi LLC to Withdraw as Attorney . Document filed by Larry Philpot.(Scileppi, Laura) (Entered: 03/27/2018)","['motion', 'dunnegan', 'scileppi', 'llc', 'withdraw', 'attorney', 'document', 'file', 'larry', 'philpotscileppi', 'laura', 'enter', '03272018']","['MOTION', 'dunnegan', 'scileppi', 'LLC', 'withdraw', 'attorney', 'document', 'file', 'larry', 'philpotscileppi', 'laura', 'enter', '03272018']",,,,,,,
 1:17-cv-04646-DAB,2018-03-27,36,"MEMORANDUM OF LAW in Support re: 35 MOTION for Dunnegan & Scileppi LLC to Withdraw as Attorney . . Document filed by Larry Philpot. (Scileppi, Laura) (Entered: 03/27/2018)","['memorandum', 'law', 'support', 're', '35', 'motion', 'dunnegan', 'scileppi', 'llc', 'withdraw', 'attorney', 'document', 'file', 'larry', 'philpot', 'scileppi', 'laura', 'enter', '03272018']","['MEMORANDUMOFLAW', 'support', 're', '35', 'MOTION', 'dunnegan', 'scileppi', 'LLC', 'withdraw', 'attorney', 'document', 'file', 'larry', 'philpot', 'scileppi', 'laura', 'enter', '03272018']",,,,,,,
 1:17-cv-04646-DAB,2018-03-27,37,"DECLARATION of William Dunnegan in Support re: 35 MOTION for Dunnegan & Scileppi LLC to Withdraw as Attorney .. Document filed by Larry Philpot. (Scileppi, Laura) (Entered: 03/27/2018)","['declaration', 'william', 'dunnegan', 'support', 're', '35', 'motion', 'dunnegan', 'scileppi', 'llc', 'withdraw', 'attorney', 'document', 'file', 'larry', 'philpot', 'scileppi', 'laura', 'enter', '03272018']","['DECLARATION', 'william', 'dunnegan', 'support', 're', '35', 'MOTION', 'dunnegan', 'scileppi', 'LLC', 'withdraw', 'attorney', 'document', 'file', 'larry', 'philpot', 'scileppi', 'laura', 'enter', '03272018']",,,,,,,
 1:17-cv-04646-DAB,2018-03-27,38,"CERTIFICATE OF SERVICE of Motion to Withdraw served on Larry Philpot on 3/27/2018. Service was made by E-mail and Federal Express. Document filed by Larry Philpot. (Scileppi, Laura) (Entered: 03/27/2018)","['certificate', 'service', 'motion', 'withdraw', 'serve', 'larry', 'philpot', '3272018', 'service', 'make', 'email', 'federal', 'express', 'document', 'file', 'larry', 'philpot', 'scileppi', 'laura', 'enter', '03272018']","['CERTIFICATEOFSERVICE', 'motion', 'withdraw', 'serve', 'larry', 'philpot', '3272018', 'service', 'make', 'email', 'federal', 'express', 'document', 'file', 'larry', 'philpot', 'scileppi', 'laura', 'enter', '03272018']",,,,,,,
 1:17-cv-04646-DAB,2018-04-12,39,"INTERNET CITATION NOTE: Material from decision with Internet citation re: 34 Order on Motion to Dismiss. (Attachments: # 1 Internet Citation, # 2 Internet Citation, # 3 Internet Citation, # 4 Internet Citation) (vf) (Entered: 04/12/2018)","['internet', 'citation', 'note', 'material', 'decision', 'internet', 'citation', 're', '34', 'order', 'motion', 'dismiss', 'attachments', '1', 'internet', 'citation', '2', 'internet', 'citation', '3', 'internet', 'citation', '4', 'internet', 'citation', 'vf', 'enter', '04122018']","['INTERNETCITATIONNOTE', 'material', 'decision', 'internet', 'citation', 're', '34', 'order', 'motion', 'dismiss', 'attachments', '1', 'internet', 'citation', '2', 'internet', 'citation', '3', 'internet', 'citation', '4', 'internet', 'citation', 'vf', 'enter', '04122018']",,,,,,,
 1:17-cv-08174-AJN,2017-10-23,1,"COMPLAINT against NCP Direct Sourcing, Inc., NCP Direct Sourcing, Inc., Thomas Paglia. (Filing Fee $ 400.00, Receipt Number 0208-14277152)Document filed by Hangzhou Kailai Neckwear Apparel Co. Ltd.,. (Attachments: # 1 Exhibit Settlement Agreement)(Sava, Matthew) (Entered: 10/23/2017)","['complaint', 'ncp', 'direct', 'source', 'inc', 'ncp', 'direct', 'source', 'inc', 'thomas', 'paglia', 'file', 'fee', '40000', 'receipt', 'number', '020814277152document', 'file', 'hangzhou', 'kailai', 'neckwear', 'apparel', 'co', 'ltd', 'attachments', '1', 'exhibit', 'settlement', 'agreementsava', 'matthew', 'enter', '10232017']","['COMPLAINT', 'NCP', 'direct', 'source', 'inc', 'NCP', 'direct', 'source', 'inc', 'thomas', 'paglia', 'file', 'fee', '40000', 'receipt', 'number', '020814277152document', 'file', 'hangzhou', 'kailai', 'neckwear', 'apparel', 'co', 'ltd', 'attachments', '1', 'exhibit', 'settlement', 'agreementsava', 'matthew', 'enter', '10232017']",,,,,,,
 1:17-cv-08174-AJN,2017-10-23,2,"REQUEST FOR ISSUANCE OF SUMMONS as to NCP Direct Sourcing, Inc., a New York corporation, re: 1 Complaint,. Document filed by Hangzhou Kailai Neckwear Apparel Co. Ltd.,. (Sava, Matthew) (Entered: 10/23/2017)","['request', 'issuance', 'summon', 'ncp', 'direct', 'source', 'inc', 'new', 'york', 'corporation', 're', '1', 'complaint', 'document', 'file', 'hangzhou', 'kailai', 'neckwear', 'apparel', 'co', 'ltd', 'sava', 'matthew', 'enter', '10232017']","['REQUESTFORISSUANCEOFSUMMONS', 'NCP', 'direct', 'source', 'inc', 'new', 'york', 'corporation', 're', '1', 'complaint', 'document', 'file', 'hangzhou', 'kailai', 'neckwear', 'apparel', 'co', 'ltd', 'sava', 'matthew', 'enter', '10232017']",,,,,,,
 1:17-cv-08174-AJN,2017-10-23,3,"REQUEST FOR ISSUANCE OF SUMMONS as to NCP Direct Sourcing, Inc., a New Jersey corporation, re: 1 Complaint,. Document filed by Hangzhou Kailai Neckwear Apparel Co. Ltd.,. (Sava, Matthew) (Entered: 10/23/2017)","['request', 'issuance', 'summon', 'ncp', 'direct', 'source', 'inc', 'new', 'jersey', 'corporation', 're', '1', 'complaint', 'document', 'file', 'hangzhou', 'kailai', 'neckwear', 'apparel', 'co', 'ltd', 'sava', 'matthew', 'enter', '10232017']","['REQUESTFORISSUANCEOFSUMMONS', 'NCP', 'direct', 'source', 'inc', 'new', 'jersey', 'corporation', 're', '1', 'complaint', 'document', 'file', 'hangzhou', 'kailai', 'neckwear', 'apparel', 'co', 'ltd', 'sava', 'matthew', 'enter', '10232017']",,,,,,,
 1:17-cv-08174-AJN,2017-10-23,4,"REQUEST FOR ISSUANCE OF SUMMONS as to Thomas Paglia, re: 1 Complaint,. Document filed by Hangzhou Kailai Neckwear Apparel Co. Ltd.,. (Sava, Matthew) (Entered: 10/23/2017)","['request', 'issuance', 'summon', 'thomas', 'paglia', 're', '1', 'complaint', 'document', 'file', 'hangzhou', 'kailai', 'neckwear', 'apparel', 'co', 'ltd', 'sava', 'matthew', 'enter', '10232017']","['REQUESTFORISSUANCEOFSUMMONS', 'thomas', 'paglia', 're', '1', 'complaint', 'document', 'file', 'hangzhou', 'kailai', 'neckwear', 'apparel', 'co', 'ltd', 'sava', 'matthew', 'enter', '10232017']",,,,,,,
 1:17-cv-08174-AJN,2017-10-23,5,"CIVIL COVER SHEET filed. (Sava, Matthew) (Entered: 10/23/2017)","['civil', 'cover', 'sheet', 'file', 'sava', 'matthew', 'enter', '10232017']","['CIVILCOVERSHEET', 'file', 'sava', 'matthew', 'enter', '10232017']",,,,,,,
 1:17-cv-08174-AJN,2017-10-23,6,"FIRST RULE 7.1 CORPORATE DISCLOSURE STATEMENT. No Corporate Parent. Document filed by Hangzhou Kailai Neckwear Apparel Co. Ltd.,.(Sava, Matthew) (Entered: 10/23/2017)","['first', 'rule', '71', 'corporate', 'disclosure', 'statement', 'corporate', 'parent', 'document', 'file', 'hangzhou', 'kailai', 'neckwear', 'apparel', 'co', 'ltdsava', 'matthew', 'enter', '10232017']","['FIRSTRULE', '71', 'CORPORATEDISCLOSURESTATEMENT', 'corporate', 'parent', 'document', 'file', 'hangzhou', 'kailai', 'neckwear', 'apparel', 'co', 'ltdsava', 'matthew', 'enter', '10232017']",,,,,,,
 1:17-cv-08174-AJN,2017-10-24,,"***NOTICE TO ATTORNEY REGARDING PARTY MODIFICATION. Notice to attorney Matthew Joel Sava. The party information for the following party/parties has been modified: NCP Direct Sourcing, Inc., NCP Direct Sourcing, Inc., Thomas Paglia, Hangzhou Kailai Neckwear Apparel Co. Ltd. The information for the party/parties has been modified for the following reason/reasons: party role was entered incorrectly; party text was omitted. (vf) (Entered: 10/24/2017)","['notice', 'attorney', 'regard', 'party', 'modification', 'notice', 'attorney', 'matthew', 'joel', 'sava', 'party', 'information', 'follow', 'partyparties', 'modify', 'ncp', 'direct', 'source', 'inc', 'ncp', 'direct', 'source', 'inc', 'thomas', 'paglia', 'hangzhou', 'kailai', 'neckwear', 'apparel', 'co', 'ltd', 'information', 'partyparties', 'modify', 'follow', 'reasonreasons', 'party', 'role', 'enter', 'incorrectly', 'party', 'text', 'omit', 'vf', 'enter', '10242017']","['NOTICETOATTORNEYREGARDINGPARTYMODIFICATION', 'notice', 'attorney', 'matthew', 'joel', 'sava', 'party', 'information', 'follow', 'partyparties', 'modify', 'NCP', 'direct', 'source', 'inc', 'NCP', 'direct', 'source', 'inc', 'thomas', 'paglia', 'hangzhou', 'kailai', 'neckwear', 'apparel', 'co', 'ltd', 'information', 'partyparties', 'modify', 'follow', 'reasonreasons', 'party', 'role', 'enter', 'incorrectly', 'party', 'text', 'omit', 'vf', 'enter', '10242017']",,,,,,,
 1:17-cv-08174-AJN,2017-10-24,,***NOTICE TO ATTORNEY REGARDING CIVIL. CASE OPENING STATISTICAL ERROR CORRECTION: Notice to attorney Matthew Joel Sava. The following case opening statistical information was erroneously selected/entered: County code New York. The following correction(s) have been made to your case entry: the County code has been modified to XX Out of U.S. (vf) (Entered: 10/24/2017),"['notice', 'attorney', 'regard', 'civil', 'case', 'open', 'statistical', 'error', 'correction', 'notice', 'attorney', 'matthew', 'joel', 'sava', 'follow', 'case', 'open', 'statistical', 'information', 'erroneously', 'selectedentered', 'county', 'code', 'new', 'york', 'follow', 'corrections', 'make', 'case', 'entry', 'county', 'code', 'modify', 'xx', 'us', 'vf', 'enter', '10242017']","['NOTICETOATTORNEYREGARDINGCIVILCASEOPENINGSTATISTICALERRORCORRECTION', 'notice', 'attorney', 'matthew', 'joel', 'sava', 'follow', 'case', 'open', 'statistical', 'information', 'erroneously', 'selectedentered', 'county', 'code', 'new', 'york', 'follow', 'corrections', 'make', 'case', 'entry', 'county', 'code', 'modify', 'XX', 'US', 'vf', 'enter', '10242017']",,,,,,,
