,Case ID,Date Filed,#,Docket Text,topics
8, 1:17-cv-04646-DAB,2017-06-21,,"CASE OPENING INITIAL ASSIGNMENT NOTICE: The above-entitled action is assigned to Judge Deborah A. Batts. Please download and review the Individual Practices of the assigned District Judge, located at http://nysd.uscourts.gov/judges/District. Attorneys are responsible for providing courtesy copies to judges where their Individual Practices require such. Please download and review the ECF Rules and Instructions, located at http://nysd.uscourts.gov/ecf_filing.php. (pc) (Entered: 06/21/2017)","[('Topic 4', 0.67042), ('Topic 1', 0.25376), ('Topic 7', 0.05168)]"
9, 1:17-cv-04646-DAB,2017-06-21,,Magistrate Judge Debra C. Freeman is so designated. Pursuant to 28 U.S.C. Section 636(c) and Fed. R. Civ. P. 73(b)(1) parties are notified that they may consent to proceed before a United States Magistrate Judge. Parties who wish to consent may access the necessary form at the following link: http://nysd.uscourts.gov/forms.php. (pc) (Entered: 06/21/2017),"[('Topic 4', 0.6704), ('Topic 1', 0.25377), ('Topic 7', 0.05169)]"
10, 1:17-cv-04646-DAB,2017-06-21,,Case Designated ECF. (pc) (Entered: 06/21/2017),"[('Topic 4', 0.67041), ('Topic 1', 0.2536), ('Topic 7', 0.05184)]"
11, 1:17-cv-04646-DAB,2017-06-21,8.0,"ELECTRONIC SUMMONS ISSUED as to ACB Associates, L.P.. (pc) (Entered: 06/21/2017)","[('Topic 4', 0.67041), ('Topic 1', 0.25375), ('Topic 7', 0.0517)]"
12, 1:17-cv-04646-DAB,2017-06-21,9.0,"AO 121 FORM COPYRIGHT - CASE OPENING - SUBMITTED. In compliance with the provisions of 17 U.S.C. 508, the Register of Copyrights is hereby advised that a court action has been filed on the following copyright(s) in the U.S. District Court Southern District of New York. Form e-mailed to Register of Copyrights. (pc) (Entered: 06/21/2017)","[('Topic 4', 0.67039), ('Topic 1', 0.25377), ('Topic 7', 0.0517)]"
13, 1:17-cv-04646-DAB,2017-07-17,10.0,"FIRST AMENDED COMPLAINT amending 1 Complaint against ACB Associates, L.P., The New York Observer, L.P., The New York Observer, LLC, Company ABC with JURY DEMAND.Document filed by Larry Philpot. Related document: 1 Complaint filed by Larry Philpot. (Attachments: # 1 Exhibit A, # 2 Exhibit B, # 3 Exhibit C)(Scileppi, Laura) (Entered: 07/17/2017)","[('Topic 4', 0.67041), ('Topic 1', 0.25378), ('Topic 7', 0.05166)]"
14, 1:17-cv-04646-DAB,2017-07-17,11.0,"REQUEST FOR ISSUANCE OF SUMMONS as to The New York Observer, L.P., re: 10 Amended Complaint,. Document filed by Larry Philpot. (Scileppi, Laura) (Entered: 07/17/2017)","[('Topic 4', 0.66938), ('Topic 1', 0.24896), ('Topic 9', 0.05751)]"
15, 1:17-cv-04646-DAB,2017-07-17,12.0,"REQUEST FOR ISSUANCE OF SUMMONS as to The New York Observer, LLC, re: 10 Amended Complaint,. Document filed by Larry Philpot. (Scileppi, Laura) (Entered: 07/17/2017)","[('Topic 4', 0.67041), ('Topic 1', 0.2538), ('Topic 7', 0.05165)]"
16, 1:17-cv-04646-DAB,2017-07-17,13.0,"REQUEST FOR ISSUANCE OF SUMMONS as to Company ABC d/b/a Observer Media, re: 10 Amended Complaint,. Document filed by Larry Philpot. (Scileppi, Laura) (Entered: 07/17/2017)","[('Topic 4', 0.6704), ('Topic 1', 0.25376), ('Topic 7', 0.05169)]"
17, 1:17-cv-04646-DAB,2017-07-18,14.0,ELECTRONIC SUMMONS ISSUED as to Company ABC. (pc) (Entered: 07/18/2017),"[('Topic 4', 0.67042), ('Topic 1', 0.25374), ('Topic 7', 0.0517)]"
18, 1:17-cv-04646-DAB,2017-07-18,15.0,"ELECTRONIC SUMMONS ISSUED as to The New York Observer, LLC. (pc) (Entered: 07/18/2017)","[('Topic 4', 0.66939), ('Topic 1', 0.24902), ('Topic 9', 0.05745)]"
19, 1:17-cv-04646-DAB,2017-07-18,16.0,"ELECTRONIC SUMMONS ISSUED as to The New York Observer, L.P.. (pc) (Entered: 07/18/2017)","[('Topic 4', 0.66938), ('Topic 1', 0.24897), ('Topic 9', 0.0575)]"
20, 1:17-cv-04646-DAB,2017-08-09,17.0,"NOTICE OF APPEARANCE by Robert David Garson on behalf of The New York Observer, L.P., The New York Observer, LLC. (Garson, Robert) (Entered: 08/09/2017)","[('Topic 4', 0.6705), ('Topic 1', 0.25366), ('Topic 7', 0.0517)]"
21, 1:17-cv-04646-DAB,2017-08-09,18.0,"NOTICE OF APPEARANCE by Robert David Garson on behalf of ACB Associates, L.P., Company ABC. (Garson, Robert) (Entered: 08/09/2017)","[('Topic 4', 0.67041), ('Topic 1', 0.2538), ('Topic 7', 0.05164)]"
22, 1:17-cv-04646-DAB,2017-08-09,19.0,"AFFIDAVIT OF SERVICE of Summons and Amended Complaint,. The New York Observer, LLC served on 7/21/2017, answer due 8/11/2017. Service was accepted by Nancy Dougherty, Business Document Specialist. Document filed by Larry Philpot. (Chung, Andrew) (Entered: 08/09/2017)","[('Topic 4', 0.66939), ('Topic 1', 0.24894), ('Topic 9', 0.05753)]"
23, 1:17-cv-04646-DAB,2017-08-09,20.0,"AFFIDAVIT OF SERVICE of Summons and Amended Complaint,. The New York Observer, L.P. served on 7/21/2017, answer due 8/11/2017. Service was accepted by Nancy Dougherty, Business Document Specialist. Document filed by Larry Philpot. (Chung, Andrew) (Entered: 08/09/2017)","[('Topic 4', 0.67041), ('Topic 1', 0.25377), ('Topic 7', 0.05168)]"
24, 1:17-cv-04646-DAB,2017-08-10,21.0,"LETTER MOTION for Extension of Time to File Answer re: 20 Affidavit of Service Complaints, 19 Affidavit of Service Complaints, 10 Amended Complaint, addressed to Judge Deborah A. Batts from Robert Garson dated 8/9/2017. Document filed by ACB Associates, L.P., Company ABC, The New York Observer, L.P., The New York Observer, LLC.(Han, Chris) (Entered: 08/10/2017)","[('Topic 4', 0.67041), ('Topic 1', 0.25375), ('Topic 7', 0.0517)]"
25, 1:17-cv-04646-DAB,2017-08-10,22.0,"LETTER RESPONSE in Opposition to Motion addressed to Judge Deborah A. Batts from William Dunnegan dated August 10, 2017 re: 21 LETTER MOTION for Extension of Time to File Answer re: 20 Affidavit of Service Complaints, 19 Affidavit of Service Complaints, 10 Amended Complaint, addressed to Judge Deborah A. Batts from Robert Garson dated 8/9/2017. . Document filed by Larry Philpot. (Scileppi, Laura) (Entered: 08/10/2017)","[('Topic 4', 0.67049), ('Topic 1', 0.25371), ('Topic 7', 0.05166)]"
26, 1:17-cv-04646-DAB,2017-08-10,23.0,"LETTER REPLY to Response to Motion addressed to Judge Deborah A. Batts from Robert Garson dated 8/10/17 re: 21 LETTER MOTION for Extension of Time to File Answer re: 20 Affidavit of Service Complaints, 19 Affidavit of Service Complaints, 10 Amended Complaint, addressed to Judge Deborah A. Batts from Robert Garson dated 8/9/2017. . Document filed by ACB Associates, L.P., Company ABC, The New York Observer, L.P., The New York Observer, LLC. (Garson, Robert) (Entered: 08/10/2017)","[('Topic 4', 0.67043), ('Topic 1', 0.25375), ('Topic 7', 0.05168)]"
27, 1:17-cv-04646-DAB,2017-08-10,24.0,"ORDER granting 21 Letter Motion for Extension of Time to Answer re 21 LETTER MOTION for Extension of Time to File Answer re: 20 Affidavit of Service Complaints, 19 Affidavit of Service Complaints, 10 Amended Complaint, addressed to Judge Deborah A. Batts from Robert Garson dated 8/9/2017. Granted. SO ORDERED. ACB Associates, L.P. answer due 8/28/2017; Company ABC answer due 8/28/2017; The New York Observer, L.P. answer due 8/28/2017; The New York Observer, LLC answer due 8/28/2017. (Signed by Judge Deborah A. Batts on 8/10/2017) (rj) (Entered: 08/11/2017)","[('Topic 4', 0.67045), ('Topic 1', 0.25374), ('Topic 7', 0.05167)]"
28, 1:17-cv-04646-DAB,2017-08-24,25.0,"AFFIDAVIT OF SERVICE of Summons and Amended Complaint,. ACB Associates, L.P. served on 8/14/2017, answer due 9/5/2017. Service was accepted by Nancy Dougherty, Designated Agent at the Office of the Secretary of State. Document filed by Larry Philpot. (Weiss, Richard) (Entered: 08/24/2017)","[('Topic 4', 0.67042), ('Topic 1', 0.25378), ('Topic 7', 0.05166)]"
29, 1:17-cv-04646-DAB,2017-08-28,26.0,"FILING ERROR - DEFICIENT DOCKET ENTRY - MOTION to Dismiss Plaintiff's First Amended Complaint [Dkt. 10]. Document filed by ACB Associates, L.P., Company ABC, The New York Observer, L.P., The New York Observer, LLC. Responses due by 9/18/2017 (Attachments: # 1 Memorandum of Law, # 2 Declaration of Robert Garson, # 3 Exhibit A to Decl. Robert Garson, # 4 Exhibit B to Decl. Robert Garson, # 5 Exhibit C to Decl. Robert Garson, # 6 Exhibit D to Decl. Robert Garson)(Han, Chris) Modified on 11/6/2017 (ldi). (Entered: 08/28/2017)","[('Topic 4', 0.67043), ('Topic 1', 0.25376), ('Topic 7', 0.05166)]"
30, 1:17-cv-04646-DAB,2017-09-11,27.0,"MEMORANDUM OF LAW in Opposition re: 26 MOTION to Dismiss Plaintiff's First Amended Complaint [Dkt. 10]. . Document filed by Larry Philpot. (Weiss, Richard) (Entered: 09/11/2017)","[('Topic 4', 0.67041), ('Topic 1', 0.25377), ('Topic 7', 0.05168)]"
31, 1:17-cv-04646-DAB,2017-09-19,28.0,"REPLY MEMORANDUM OF LAW in Opposition re: 26 MOTION to Dismiss Plaintiff's First Amended Complaint [Dkt. 10]. to Plaintiff's Opposition to Motion to Dismiss First Amended Complaint. Document filed by ACB Associates, L.P., Company ABC, The New York Observer, L.P., The New York Observer, LLC. (Han, Chris) (Entered: 09/19/2017)","[('Topic 4', 0.67041), ('Topic 1', 0.2538), ('Topic 7', 0.05165)]"
32, 1:17-cv-04646-DAB,2017-11-06,,"***NOTICE TO ATTORNEY TO RE-FILE DOCUMENT - DEFICIENT DOCKET ENTRY ERROR. Notice to Attorney Chris Han to RE-FILE Document 26 MOTION to Dismiss Plaintiff's First Amended Complaint [Dkt. 10]. ERROR(S): Supporting documents must be filed separately, each receiving their own document number. Declaration in Support of Motion and Memorandum of Law in Support of Motion are both found under the event list Replies, Opposition and Supporting Documents. (ldi) (Entered: 11/06/2017)","[('Topic 4', 0.67043), ('Topic 1', 0.25369), ('Topic 7', 0.05173)]"
33, 1:17-cv-04646-DAB,2017-11-07,29.0,"MOTION to Dismiss First Amended Complaint. Document filed by ACB Associates, L.P., Company ABC, The New York Observer, L.P., The New York Observer, LLC.(Garson, Robert) (Entered: 11/07/2017)","[('Topic 4', 0.67041), ('Topic 1', 0.2538), ('Topic 7', 0.05165)]"
34, 1:17-cv-04646-DAB,2017-11-07,30.0,"MEMORANDUM OF LAW in Support re: 29 MOTION to Dismiss First Amended Complaint. . Document filed by ACB Associates, L.P., Company ABC, The New York Observer, L.P., The New York Observer, LLC. (Garson, Robert) (Entered: 11/07/2017)","[('Topic 4', 0.67042), ('Topic 1', 0.25377), ('Topic 7', 0.05167)]"
35, 1:17-cv-04646-DAB,2017-11-07,31.0,"DECLARATION of Robert Garson in Support re: 29 MOTION to Dismiss First Amended Complaint.. Document filed by ACB Associates, L.P., Company ABC, The New York Observer, L.P., The New York Observer, LLC. (Attachments: # 1 Exhibit Exhibit A, # 2 Exhibit Exhibit B, # 3 Exhibit Exhibit C, # 4 Exhibit Exhibit D)(Garson, Robert) (Entered: 11/07/2017)","[('Topic 4', 0.67043), ('Topic 1', 0.25374), ('Topic 7', 0.05169)]"
36, 1:17-cv-04646-DAB,2018-01-11,32.0,"NOTICE of Termination of Counsel. Document filed by ACB Associates, L.P., Company ABC, The New York Observer, L.P., The New York Observer, LLC. (Han, Chris) (Entered: 01/11/2018)","[('Topic 4', 0.67043), ('Topic 1', 0.25374), ('Topic 7', 0.05168)]"
37, 1:17-cv-04646-DAB,2018-03-05,33.0,"MEMO ENDORSEMENT on re: 32 Notice of Termination of Chris Han filed by Company ABC, The New York Observer, L.P., ACB Associates, L.P., The New York Observer, LLC. ENDORSEMENT: SO ORDERED. Attorney Chris Han terminated. (Signed by Judge Deborah A. Batts on 3/5/2018) (mro) (Entered: 03/05/2018)","[('Topic 4', 0.67043), ('Topic 1', 0.25379), ('Topic 7', 0.05163)]"
38, 1:17-cv-04646-DAB,2018-03-23,34.0,"MEMORANDUM & ORDER granting in part and denying in part 29 Motion to Dismiss. For the foregoing reasons, Defendant's Motions to Dismiss is GRANTED in part and DENIED in part. Defendant NYO is to answer the Amended Complaint within 30 days of the date of this Memorandum & Order. (Signed by Judge Deborah A. Batts on 3/23/2018) (kgo) (Entered: 03/23/2018)","[('Topic 4', 0.67043), ('Topic 1', 0.25377), ('Topic 7', 0.05165)]"
39, 1:17-cv-04646-DAB,2018-03-27,35.0,"MOTION for Dunnegan & Scileppi LLC to Withdraw as Attorney . Document filed by Larry Philpot.(Scileppi, Laura) (Entered: 03/27/2018)","[('Topic 4', 0.67042), ('Topic 1', 0.25362), ('Topic 7', 0.05182)]"
40, 1:17-cv-04646-DAB,2018-03-27,36.0,"MEMORANDUM OF LAW in Support re: 35 MOTION for Dunnegan & Scileppi LLC to Withdraw as Attorney . . Document filed by Larry Philpot. (Scileppi, Laura) (Entered: 03/27/2018)","[('Topic 4', 0.67042), ('Topic 1', 0.25378), ('Topic 7', 0.05166)]"
41, 1:17-cv-04646-DAB,2018-03-27,37.0,"DECLARATION of William Dunnegan in Support re: 35 MOTION for Dunnegan & Scileppi LLC to Withdraw as Attorney .. Document filed by Larry Philpot. (Scileppi, Laura) (Entered: 03/27/2018)","[('Topic 4', 0.66938), ('Topic 1', 0.24898), ('Topic 9', 0.05749)]"
42, 1:17-cv-04646-DAB,2018-03-27,38.0,"CERTIFICATE OF SERVICE of Motion to Withdraw served on Larry Philpot on 3/27/2018. Service was made by E-mail and Federal Express. Document filed by Larry Philpot. (Scileppi, Laura) (Entered: 03/27/2018)","[('Topic 4', 0.67046), ('Topic 1', 0.25374), ('Topic 7', 0.05166)]"
43, 1:17-cv-04646-DAB,2018-04-12,39.0,"INTERNET CITATION NOTE: Material from decision with Internet citation re: 34 Order on Motion to Dismiss. (Attachments: # 1 Internet Citation, # 2 Internet Citation, # 3 Internet Citation, # 4 Internet Citation) (vf) (Entered: 04/12/2018)","[('Topic 4', 0.67045), ('Topic 1', 0.25371), ('Topic 7', 0.0517)]"
1, 1:17-cv-08174-AJN,2017-10-23,1.0,"COMPLAINT against NCP Direct Sourcing, Inc., NCP Direct Sourcing, Inc., Thomas Paglia. (Filing Fee $ 400.00, Receipt Number 0208-14277152)Document filed by Hangzhou Kailai Neckwear Apparel Co. Ltd.,. (Attachments: # 1 Exhibit Settlement Agreement)(Sava, Matthew) (Entered: 10/23/2017)","[('Topic 4', 0.67044), ('Topic 1', 0.25379), ('Topic 7', 0.05163)]"
2, 1:17-cv-08174-AJN,2017-10-23,2.0,"REQUEST FOR ISSUANCE OF SUMMONS as to NCP Direct Sourcing, Inc., a New York corporation, re: 1 Complaint,. Document filed by Hangzhou Kailai Neckwear Apparel Co. Ltd.,. (Sava, Matthew) (Entered: 10/23/2017)","[('Topic 4', 0.66938), ('Topic 1', 0.24895), ('Topic 9', 0.05752)]"
3, 1:17-cv-08174-AJN,2017-10-23,3.0,"REQUEST FOR ISSUANCE OF SUMMONS as to NCP Direct Sourcing, Inc., a New Jersey corporation, re: 1 Complaint,. Document filed by Hangzhou Kailai Neckwear Apparel Co. Ltd.,. (Sava, Matthew) (Entered: 10/23/2017)","[('Topic 4', 0.67039), ('Topic 1', 0.25377), ('Topic 7', 0.05169)]"
4, 1:17-cv-08174-AJN,2017-10-23,4.0,"REQUEST FOR ISSUANCE OF SUMMONS as to Thomas Paglia, re: 1 Complaint,. Document filed by Hangzhou Kailai Neckwear Apparel Co. Ltd.,. (Sava, Matthew) (Entered: 10/23/2017)","[('Topic 4', 0.67043), ('Topic 1', 0.25373), ('Topic 7', 0.05169)]"
5, 1:17-cv-08174-AJN,2017-10-23,5.0,"CIVIL COVER SHEET filed. (Sava, Matthew) (Entered: 10/23/2017)","[('Topic 4', 0.67043), ('Topic 1', 0.25365), ('Topic 7', 0.05178)]"
6, 1:17-cv-08174-AJN,2017-10-23,6.0,"FIRST RULE 7.1 CORPORATE DISCLOSURE STATEMENT. No Corporate Parent. Document filed by Hangzhou Kailai Neckwear Apparel Co. Ltd.,.(Sava, Matthew) (Entered: 10/23/2017)","[('Topic 4', 0.67043), ('Topic 1', 0.25374), ('Topic 7', 0.05168)]"
7, 1:17-cv-08174-AJN,2017-10-24,,"***NOTICE TO ATTORNEY REGARDING PARTY MODIFICATION. Notice to attorney Matthew Joel Sava. The party information for the following party/parties has been modified: NCP Direct Sourcing, Inc., NCP Direct Sourcing, Inc., Thomas Paglia, Hangzhou Kailai Neckwear Apparel Co. Ltd. The information for the party/parties has been modified for the following reason/reasons: party role was entered incorrectly; party text was omitted. (vf) (Entered: 10/24/2017)","[('Topic 4', 0.6704), ('Topic 1', 0.25375), ('Topic 7', 0.0517)]"
8, 1:17-cv-08174-AJN,2017-10-24,,***NOTICE TO ATTORNEY REGARDING CIVIL. CASE OPENING STATISTICAL ERROR CORRECTION: Notice to attorney Matthew Joel Sava. The following case opening statistical information was erroneously selected/entered: County code New York. The following correction(s) have been made to your case entry: the County code has been modified to XX Out of U.S. (vf) (Entered: 10/24/2017),"[('Topic 4', 0.67043), ('Topic 1', 0.25357), ('Topic 7', 0.05186)]"
9, 1:17-cv-08174-AJN,2017-10-24,,"CASE OPENING INITIAL ASSIGNMENT NOTICE: The above-entitled action is assigned to Judge Alison J. Nathan. Please download and review the Individual Practices of the assigned District Judge, located at http://nysd.uscourts.gov/judges/District. Attorneys are responsible for providing courtesy copies to judges where their Individual Practices require such. Please download and review the ECF Rules and Instructions, located at http://nysd.uscourts.gov/ecf_filing.php. (vf) (Entered: 10/24/2017)","[('Topic 4', 0.67041), ('Topic 1', 0.2538), ('Topic 7', 0.05164)]"
10, 1:17-cv-08174-AJN,2017-10-24,,Magistrate Judge Sarah Netburn is so designated. Pursuant to 28 U.S.C. Section 636(c) and Fed. R. Civ. P. 73(b)(1) parties are notified that they may consent to proceed before a United States Magistrate Judge. Parties who wish to consent may access the necessary form at the following link: http://nysd.uscourts.gov/forms.php. (vf) (Entered: 10/24/2017),"[('Topic 4', 0.67044), ('Topic 1', 0.25377), ('Topic 7', 0.05164)]"
11, 1:17-cv-08174-AJN,2017-10-24,,Case Designated ECF. (vf) (Entered: 10/24/2017),"[('Topic 4', 0.66938), ('Topic 1', 0.24898), ('Topic 9', 0.05749)]"
12, 1:17-cv-08174-AJN,2017-10-24,7.0,"ELECTRONIC SUMMONS ISSUED as to NCP Direct Sourcing, Inc., NCP Direct Sourcing, Inc., Thomas Paglia. (vf) (Entered: 10/24/2017)","[('Topic 4', 0.67045), ('Topic 1', 0.2537), ('Topic 7', 0.0517)]"
13, 1:17-cv-08174-AJN,2017-10-25,8.0,"NOTICE OF APPEARANCE by Han Liang on behalf of Hangzhou Kailai Neckwear Apparel Co. Ltd.,. (Liang, Han) (Entered: 10/25/2017)","[('Topic 4', 0.6704), ('Topic 1', 0.25378), ('Topic 7', 0.05168)]"
14, 1:17-cv-08174-AJN,2017-10-31,9.0,"NOTICE OF INITIAL PRETRIAL CONFERENCE: Initial Conference set for 2/9/2018 at 03:00 PM in Courtroom 906, 40 Foley Square, New York, NY 10007 before Judge Alison J. Nathan. (Signed by Judge Alison J. Nathan on 10/31/2017) (mml) (Main Document 9 replaced on 10/31/2017) (mml). (Entered: 10/31/2017)","[('Topic 4', 0.67046), ('Topic 1', 0.25377), ('Topic 7', 0.05162)]"
15, 1:17-cv-08174-AJN,2017-11-07,10.0,"ACKNOWLEDGMENT OF SERVICE. All Defendants. Service was accepted by Thomas Paglia. Document filed by Hangzhou Kailai Neckwear Apparel Co. Ltd.,. (Liang, Han) (Entered: 11/07/2017)","[('Topic 4', 0.67047), ('Topic 1', 0.25376), ('Topic 7', 0.05162)]"
16, 1:17-cv-08174-AJN,2017-12-21,11.0,"FILING ERROR - WRONG PDF FILE ASSOCIATED WITH DOCKET ENTRY - REQUEST TO ENTER DEFAULT against NCP Direct Sourcing, Inc., a New York corporation, NCP Direct Sourcing, Inc., a New Jersey corporation, and Thomas Paglia . Document filed by Hangzhou Kailai Neckwear Apparel Co. Ltd.,. (Attachments: # 1 Affidavit)(Liang, Han) Modified on 1/5/2018 (dt). (Entered: 12/21/2017)","[('Topic 4', 0.67042), ('Topic 1', 0.25376), ('Topic 7', 0.05168)]"
17, 1:17-cv-08174-AJN,2018-01-05,,"***NOTICE TO ATTORNEY TO RE-FILE DOCUMENT - PDF ERROR. Notice to Attorney Han Liang to RE-FILE Document 11 Request to Enter Default. You must re-file the Request to Enter Default with a Clerk's Certificate as an attachment (without Clerk's Signature), then you must file an Affidavit pursuant to Local Rule 55.1 (Not a Declaration), after you have file the attached you must bring in or mail into the Court the unsigned Clerk's Certificate, along with a SASE to Orders & Judgments 500 Pearl Street, New York, N.Y. 10007, Room 200, after we receive it, we will make an entry then mail you back the Original so that you may attach it to your default documents as per the Judge's individual Rules. (dt) (Entered: 01/05/2018)","[('Topic 4', 0.6705), ('Topic 1', 0.25369), ('Topic 7', 0.05167)]"
